City,Date,Temperature_Max,Temperature_Min,Apparent_Temperature_Max,Apparent_Temperature_Min,Precipitation,Rainfall,Weather_code,WindSpeed,WindGusts,WindDirection,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Month,Season
Ahmedabad,19-09-2024,32.6,24,38.1,27.2,0,0,2,13.5,27,270,24.77594937,62.24050633,21.96391892,7.653835616,1.349041096,47.7,,9,Monsoon
Ahmedabad,20-09-2024,32.9,24.5,38.4,27.4,0,0,1,15.8,31.3,261,39.49342105,93.43552632,19.64410526,7.781235955,1.370674157,48.35,,9,Monsoon
Ahmedabad,21-09-2024,31.7,25.5,37.7,30,0.1,0.1,51,13.5,25.6,263,40.13428571,88.11285714,25.81,7.400285714,1.507,45.56,,9,Monsoon
Ahmedabad,22-09-2024,33,25.5,39.7,29.8,0.1,0.1,51,12.1,25.2,295,36.95945946,113.6648649,19.38884211,6.828314607,1.295730337,49.65,,9,Monsoon
Ahmedabad,23-09-2024,33.5,26.2,39.1,30.5,0,0,3,14.1,28.8,315,46.17857143,83.93285714,21.4883871,7.091111111,1.296349206,45.94,,9,Monsoon
Ahmedabad,24-09-2024,33.5,25.7,40.7,31,3.9,3.9,61,12.2,24.5,302,68.05584416,125.4207792,23.81848101,8.659866667,1.315466667,63.92,,9,Monsoon
Ahmedabad,25-09-2024,32.9,26.3,40.2,31.9,5.1,5.1,61,10.1,23,303,54.93766234,147.8615385,22.88821429,8.994605263,1.361315789,49.94,,9,Monsoon
Ahmedabad,26-09-2024,31.5,25,38.5,30.5,14.4,14.4,63,13.2,25.9,300,37.67777778,88.84567901,17.74022472,8.50373494,1.35202381,41.74,,9,Monsoon
Ahmedabad,27-09-2024,30.2,25,37.1,30.6,20,20,63,8.9,16.9,335,39.53333333,95.46282051,17.16811111,7.163095238,1.149425287,37.2,,9,Monsoon
Ahmedabad,28-09-2024,30,24.9,36,30,38.6,38.6,63,11.6,22,300,33.06290323,81.28709677,14.63793103,5.85484375,1.372222222,32.06,,9,Monsoon
Ahmedabad,29-09-2024,29.7,24.7,36,30.6,4,4,61,8.1,19.8,277,33.95851064,78.9,19.33776596,5.782045455,0.958068182,38.99,,9,Monsoon
Ahmedabad,30-09-2024,32,24.1,39.5,28.8,1.9,1.9,55,9.1,20.5,292,44.48651685,92.01348315,29.21868132,7.86797619,1.064404762,45.24,,9,Monsoon
Ahmedabad,01-10-2024,33.4,25.6,40,31.5,0.1,0.1,51,11.4,24.1,294,36.06428571,69.96071429,28.382,5.747594937,0.907692308,54.05,,10,Post-Monsoon
Ahmedabad,02-10-2024,33.4,25.8,39.9,30.5,0,0,1,10.8,23.4,280,33.34382022,76.21348315,27.87736264,7.288823529,1.380941176,44.65,,10,Post-Monsoon
Ahmedabad,03-10-2024,32.4,24.9,37.3,29.6,0,0,3,15.4,28.8,255,46.00493827,93.30493827,19.55779221,7.8468,1.175,34.89,,10,Post-Monsoon
Ahmedabad,04-10-2024,31.6,24.5,36.2,29.6,0.3,0.3,51,12.1,24.8,237,38.17349398,71.20481928,16.85590909,5.405243902,0.812439024,43.35,,10,Post-Monsoon
Ahmedabad,05-10-2024,31.8,23.9,37.4,29.1,0.1,0.1,51,9.2,20.5,230,51.53209877,92.43950617,23.88397727,13.1195,0.9685,36.36,,10,Post-Monsoon
Ahmedabad,06-10-2024,32.2,23,37.7,27.5,0,0,0,7.5,18.7,3,39.11058824,80.2797619,17.97222222,10.36072289,0.875176471,46.92,,10,Post-Monsoon
Ahmedabad,07-10-2024,34.4,23.7,38.8,26.1,0,0,1,10.8,23,51,48.93647059,106.4082353,18.84308511,7.912159091,1.193604651,50.17,,10,Post-Monsoon
Ahmedabad,08-10-2024,34.4,23.8,38.6,27,0,0,3,11.8,24.1,62,51.21445783,91.53253012,27.14386364,16.45658537,1.185,52.71,,10,Post-Monsoon
Ahmedabad,09-10-2024,34.2,22.9,38.5,25,0,0,3,11.2,23,57,47.60740741,92.95061728,28.72329412,14.00575,1.164,49.87,,10,Post-Monsoon
Ahmedabad,10-10-2024,29.3,23.7,33.6,27.1,13.7,13.7,63,14,25.2,108,66.99130435,128.4141304,27.58473118,7.195172414,1.412183908,48.31,,10,Post-Monsoon
Ahmedabad,11-10-2024,30.6,25.4,34,28,0.1,0.1,51,17.3,32.4,51,50.54520548,107.0193548,25.19759036,8.989473684,0.961973684,49.17,,10,Post-Monsoon
Ahmedabad,12-10-2024,31.8,24.5,36.4,26.8,8.4,8.4,63,18.8,36,82,42.40547945,101.4410959,28.95450704,7.292352941,1.348382353,46.33,,10,Post-Monsoon
Ahmedabad,13-10-2024,31.3,24.5,37.9,27.9,15.2,15.2,63,17.2,32,68,74.30188679,154.6849057,22.04109375,9.494262295,1.0205,32.12,,10,Post-Monsoon
Ahmedabad,14-10-2024,31.3,24.4,37,29.2,0.1,0.1,51,12,24.8,69,70.25588235,143.0347826,29.52877551,7.67328125,1.3178125,46.29,,10,Post-Monsoon
Ahmedabad,15-10-2024,32.9,24.9,39.2,28.9,0.5,0.5,53,9.8,22,53,71.38939394,143.5924242,24.59675676,10.71128571,1.339117647,56.93,,10,Post-Monsoon
Ahmedabad,16-10-2024,33,25.1,39.4,30.4,5.8,5.8,63,8.2,19.4,58,86.54428571,140.8239437,37.47895522,8.397258065,1.39016129,56.29,,10,Post-Monsoon
Ahmedabad,17-10-2024,33.6,24.6,38,27,0,0,3,10.5,22.3,45,82.39428571,138.1114286,41.39382716,9.593287671,1.48109589,57.75,,10,Post-Monsoon
Ahmedabad,18-10-2024,33.7,24.5,38.6,25.3,0,0,3,13.1,27,69,65.03473684,125.0673684,40.23273684,13.56292135,1.256853933,60.25,,10,Post-Monsoon
Ahmedabad,19-10-2024,32.3,24.7,39.3,29.8,8.5,8.5,63,18.8,38.2,140,90.23492063,170.952381,47.20818182,9.865238095,2.29125,62.63,,10,Post-Monsoon
Ahmedabad,20-10-2024,31.8,24.4,37.4,29.6,0,0,2,9.1,22.7,152,56.62702703,118.1058824,26.36,8.17962963,1.2905,51.91,,10,Post-Monsoon
Ahmedabad,21-10-2024,30.9,24.6,36.5,28.9,6.6,6.6,63,8.6,32.8,58,79.0893617,129.6255319,26.92296703,10.67223529,1.211411765,59.1,,10,Post-Monsoon
Ahmedabad,22-10-2024,32.3,22.4,38.5,26.4,9.7,9.7,63,12.9,23,41,55.36382979,112.4712766,31.27702128,12.66057471,1.028863636,67.22,,10,Post-Monsoon
Ahmedabad,23-10-2024,33.3,23.7,37.9,25.6,0,0,1,10.4,22.7,45,51.79746835,134.5038961,36.236875,11.55567568,1.050135135,56.52,,10,Post-Monsoon
Ahmedabad,24-10-2024,33.7,23.1,36.8,24.3,0,0,0,11.6,24.1,52,62.78888889,117.0537037,32.39238095,7.123333333,1.173125,49.11,,10,Post-Monsoon
Ahmedabad,25-10-2024,33.6,21,36.3,21.4,0,0,3,11.1,22.3,59,81.61111111,132.7433333,27.21430233,13.04725,1.020731707,57.05,,10,Post-Monsoon
Ahmedabad,26-10-2024,34.2,19.8,38.3,21.7,0,0,3,8,14.4,352,54.16404494,107.3696629,28.49445783,14.897125,0.897926829,55.16,,10,Post-Monsoon
Ahmedabad,27-10-2024,35.7,20.8,38.9,22.4,0,0,3,10.3,14.4,317,54.85319149,128.5457447,38.95489362,14.56238636,1.248977273,67.87,,10,Post-Monsoon
Ahmedabad,28-10-2024,35.9,21.4,39.6,21.9,0,0,0,8.9,16.9,70,67.41973684,149.1,39.62350649,8.166486486,1.526486486,73.38,,10,Post-Monsoon
Ahmedabad,29-10-2024,36.8,23.5,39.2,26.2,0,0,0,12.7,22,320,78.63888889,136.7111111,32.44232558,8.698266667,1.4224,59.85,,10,Post-Monsoon
Ahmedabad,30-10-2024,36.3,22,37.9,22.9,0,0,0,6.7,18.4,6,56.604,125.0618421,26.45421053,9.44,0.872236842,52.57,,10,Post-Monsoon
Ahmedabad,31-10-2024,35.9,22.1,37.7,22.5,0,0,0,10.4,20.2,35,43.92345679,99.97901235,22.79924051,10.31506494,0.710779221,49.1,,10,Post-Monsoon
Ahmedabad,01-11-2024,35.8,21.7,37.2,22.1,0,0,0,11.1,21.6,35,53.68631579,124.2747368,23.02957895,11.92550562,0.803932584,50.64,,11,Post-Monsoon
Ahmedabad,02-11-2024,34.7,20,35.8,20.1,0,0,0,9.4,15.5,283,60.84831461,109.0556818,26.16942529,13.01345679,0.673414634,45.54,,11,Post-Monsoon
Ahmedabad,03-11-2024,34.9,20.2,36.3,19.6,0,0,0,9.6,19.8,45,79.24204545,180.3202247,33.85784946,14.16662791,0.940581395,51.8,,11,Post-Monsoon
Ahmedabad,04-11-2024,34.9,21.8,36.3,22,0,0,0,10.5,19.4,53,101.3670886,153.6025316,34.37607595,11.87534247,1.186111111,53.75,,11,Post-Monsoon
Ahmedabad,05-11-2024,34.9,21.8,36,22.1,0,0,0,12,23.4,51,91.9816092,171.1239437,37.0127957,9.28045977,1.708850575,79.24,,11,Post-Monsoon
Ahmedabad,06-11-2024,34.4,21.9,36.1,21.9,0,0,0,11.3,20.9,58,93.49076923,192.5430769,43.96483333,12.97084746,1.90779661,71.19,,11,Post-Monsoon
Ahmedabad,07-11-2024,34.3,21.8,36.9,22.6,0,0,0,9.7,16.9,70,80.40666667,177.8802632,36.53640625,9.670972222,1.449722222,64.97,,11,Post-Monsoon
Ahmedabad,08-11-2024,34.3,21.6,36.3,22.1,0,0,0,9.9,18,29,62.675,137.4363636,43.81372093,13.003625,1.35975,64.67,,11,Post-Monsoon
Ahmedabad,09-11-2024,34.1,21.7,36.3,21.8,0,0,0,10.6,18.4,27,77.79354839,149.1322581,42.40193548,12.96045977,1.418045977,71.02,,11,Post-Monsoon
Ahmedabad,10-11-2024,34.2,21.4,35.3,21.6,0,0,0,12.6,24.1,42,78.3695122,142.3768293,31.62595506,10.09807229,1.191204819,56.2,,11,Post-Monsoon
Ahmedabad,11-11-2024,33.4,20.3,34.7,20.1,0,0,0,11.4,21.6,52,66.21044776,100.6180328,32.75148148,6.907254902,1.288235294,53.69,,11,Post-Monsoon
Ahmedabad,12-11-2024,33.4,20,34.6,20.1,0,0,0,11.6,24.5,53,79.78970588,174.1455882,49.36476923,9.688412698,1.575555556,74.52,,11,Post-Monsoon
Ahmedabad,13-11-2024,33.1,22.5,33.6,22,0,0,0,9.8,29.5,78,70.52526316,137.3705263,39.21968421,12.53258427,1.32494382,63.46,,11,Post-Monsoon
Ahmedabad,14-11-2024,32.9,21.8,32.3,21.9,0,0,2,10,30.2,79,128.7,218.0588889,46.75755319,17.07670455,1.646292135,67.47,,11,Post-Monsoon
Ahmedabad,15-11-2024,32.6,20.7,32.3,20.4,0,0,2,8.5,24.8,70,102.1517241,163.8288136,37.05323077,11.6495,1.4645,64.41,,11,Post-Monsoon
Ahmedabad,16-11-2024,32.5,21.5,31.9,21.2,0,0,0,9.5,24.1,35,66.77682927,121.7851852,24.85819149,8.824827586,1.257701149,62.28,,11,Post-Monsoon
Ahmedabad,17-11-2024,32.7,21.1,32.1,19.9,0,0,0,9.7,25.9,48,79.96067416,172.5322222,27.07221053,9.643908046,1.52954023,83.58,,11,Post-Monsoon
Ahmedabad,18-11-2024,32,20.8,31.9,19.3,0,0,0,10.3,26.3,57,92.23283582,137.3134328,30.79241935,6.0165,1.723833333,55.59,,11,Post-Monsoon
Ahmedabad,19-11-2024,31.4,20.4,31.6,19.3,0,0,0,10.2,25.2,55,113.0948276,172.4949153,36.89833333,7.024680851,1.67787234,60.8,,11,Post-Monsoon
Ahmedabad,20-11-2024,30.7,20.2,30.5,18.7,0,0,0,10.8,27.7,60,121.9475,155.2285714,28.5777381,9.939594595,1.347837838,67.57,,11,Post-Monsoon
Ahmedabad,21-11-2024,29.9,18.8,29,16.6,0,0,0,10.5,25.2,53,139.67,175.3923077,31.24804348,9.226511628,1.611744186,74.19,,11,Post-Monsoon
Ahmedabad,22-11-2024,29.2,17.5,28.3,15.5,0,0,0,10.8,27.7,59,139.3652632,187.5515789,34.10505263,9.137790698,1.794712644,80.73,,11,Post-Monsoon
Ahmedabad,23-11-2024,29.7,17.6,29.5,16,0,0,0,9.6,21.2,53,136.8287356,198.845977,40.08517647,9.70097561,1.756707317,79.31,,11,Post-Monsoon
Ahmedabad,24-11-2024,30.1,18,30.3,16.2,0,0,3,10.3,23.8,53,78.83157895,177.0873684,38.64913978,11.72045455,1.945568182,67.32,,11,Post-Monsoon
Ahmedabad,25-11-2024,30,18.9,29,17.5,0,0,1,10.9,31,65,121.7322034,183.325,36.94369231,14.68898551,1.471014493,58.66,,11,Post-Monsoon
Ahmedabad,26-11-2024,30.4,18.1,29,16.1,0,0,0,9.8,26.3,59,99.2,137.0531646,28.28576471,11.6127027,1.472933333,51.18,,11,Post-Monsoon
Ahmedabad,27-11-2024,30.4,18.6,29,16.8,0,0,0,10,23.8,62,106.7044776,161.9880597,36.8859322,10.30622951,1.497903226,58.84,,11,Post-Monsoon
Ahmedabad,28-11-2024,30.4,18.4,29.6,16.5,0,0,0,9.5,24.8,73,81.84929577,113.844,28.14442623,9.224722222,0.885694444,50.27,,11,Post-Monsoon
Ahmedabad,29-11-2024,28.6,19.1,27.2,17.5,0,0,0,11.8,32,67,61.05052632,108.2410526,24.17789474,8.230224719,0.936022727,57.26,,11,Post-Monsoon
Ahmedabad,30-11-2024,27.9,17.2,25.8,14.9,0,0,0,12.7,33.5,61,99.92428571,157.1071429,22.90942857,8.134057971,1.352463768,61.83,,11,Post-Monsoon
Ahmedabad,01-12-2024,28.1,16.6,26,14.7,0,0,0,12.7,32,61,81.25052632,166.1642105,22.44294737,7.089101124,1.476292135,68.69,,12,Winter
Ahmedabad,02-12-2024,29.3,17.1,27.8,15.1,0,0,0,12.6,32.4,60,69.2212766,146.7138298,22.83714286,8.702650602,1.305882353,61.35,,12,Winter
Ahmedabad,03-12-2024,31,20,30.7,18.4,0,0,3,12.8,27.7,53,49.19655172,108.6597701,25.2686747,6.955125,1.299875,65.54,,12,Winter
Ahmedabad,04-12-2024,31.3,21,31.4,19.5,0,0,3,12.7,28.4,45,41.60493827,80.83376623,29.24627907,7.339493671,1.155443038,60.12,,12,Winter
Ahmedabad,05-12-2024,31.3,21.1,32.2,19.4,0,0,3,11.3,26.3,39,53.41264368,87.2862069,30.74111111,6.108955224,0.986212121,47.84,,12,Winter
Ahmedabad,06-12-2024,30.2,18.7,29.3,16.9,0,0,3,10.3,22,359,88.99466667,123.4358974,34.34821918,13.58945946,0.917027027,49.73,,12,Winter
Ahmedabad,07-12-2024,28.8,17.5,27.5,15.8,0,0,3,9,24.1,330,75.66707317,127.1865854,42.48130952,23.13846154,1.099615385,57.55,,12,Winter
Ahmedabad,08-12-2024,28.5,17.3,25.6,15.8,0,0,3,12,29.2,336,73.91923077,112.6153846,29.922,13.19027397,0.775205479,58.48,,12,Winter
Ahmedabad,09-12-2024,26.7,14.5,22.8,10.5,0,0,1,11.7,27.7,8,79.78245614,161.0491228,22.56983607,9.203928571,0.692407407,61.73,,12,Winter
Ahmedabad,10-12-2024,25.4,14.3,22,11.3,0,0,3,12.4,34.6,55,84.2890411,130.7479452,27.48514706,8.428857143,0.94671875,60.58,,12,Winter
Ahmedabad,11-12-2024,26.6,14.6,24.2,11.4,0,0,3,13,31,51,93.21014493,138.9072464,34.83354839,6.328358209,1.455074627,129.86,,12,Winter
Ahmedabad,12-12-2024,26.9,14.8,25.2,12.4,0,0,3,10.3,23,25,89.50752688,130.6473118,37.42630435,18.09348837,1.100581395,57.69,,12,Winter
Ahmedabad,13-12-2024,25.7,14.7,21.9,11.3,0,0,3,14.5,37.8,56,55.92528736,95.51264368,27.57977011,9.000493827,0.843580247,60.07,,12,Winter
Ahmedabad,14-12-2024,26.3,13.9,23.3,10,0,0,0,14.5,34.2,65,63.86451613,143.8016129,36.72018519,10.09963636,1.607454545,59.21,,12,Winter
Ahmedabad,15-12-2024,27.8,14.2,25.5,11.1,0,0,0,12.5,28.8,69,116.7101124,175.5258427,43.52406593,12.06964706,1.761529412,54.06,,12,Winter
Ahmedabad,16-12-2024,28.6,14.8,26.8,11.6,0,0,0,11.8,25.2,52,99.26595745,179.4483871,40.60282609,10.22022989,1.915057471,65.42,,12,Winter
Ahmedabad,17-12-2024,28.4,14.3,26.6,12.6,0,0,2,10.8,23.4,352,99.09574468,183.006383,45.52084211,17.09606742,1.565,74.17,,12,Winter
Ahmedabad,18-12-2024,29.1,15.9,28.3,13.8,0,0,0,11,23,47,121.9018519,196.9803922,37.43925926,8.315098039,2.135660377,69,,12,Winter
Ahmedabad,19-12-2024,28.9,15.8,28.7,14.6,0,0,1,9.8,20.5,342,179.9958333,235.5142857,38.392,11.37755556,1.921555556,57.31,,12,Winter
Ahmedabad,20-12-2024,27.3,15.7,26.1,14.4,0,0,2,9.8,23.4,327,155.4011905,234.2892857,29.28083333,9.523116883,1.517012987,66.68,,12,Winter
Ahmedabad,21-12-2024,29.6,16.9,29,15.7,0,0,3,10,25.6,56,180.5525424,257.5830508,33.48566667,6.238333333,1.774833333,47.68,,12,Winter
Ahmedabad,22-12-2024,27.6,18.7,28.3,17.5,0,0,3,11.9,32,139,103.7984848,192.3925373,41.61557377,9.14375,1.558253968,55.94,,12,Winter
Ahmedabad,23-12-2024,26.3,18.1,25.2,17.3,0,0,3,10.5,28.1,295,59.61355932,162.2915254,35.20177419,9.889642857,1.003636364,44.43,,12,Winter
Ahmedabad,24-12-2024,25.9,14.3,24.4,12.4,0,0,0,11.3,26.3,324,93.05473684,193.9557895,22.48989474,9.666629213,0.997078652,48.9,,12,Winter
Ahmedabad,25-12-2024,28.2,16.8,28.9,15.5,0,0,0,10.8,26.3,35,105.2230769,227.5774648,20.20675676,9.12,0.945138889,52.99,,12,Winter
Ahmedabad,26-12-2024,29.5,19.6,31.3,19.7,0.1,0.1,51,12,25.9,59,91.70625,202.7390625,20.878,6.511276596,0.921086957,46.95,,12,Winter
Ahmedabad,27-12-2024,28.2,20.7,30.3,21.8,0,0,3,11.1,30.6,332,87.90240964,202.27375,20.17075269,9.555795455,0.911022727,48.23,,12,Winter
Ahmedabad,28-12-2024,26.7,17.2,27.2,17.4,0,0,0,10.9,24.5,342,74.5127907,255.7218391,16.67645161,7.868850575,0.916206897,47.85,,12,Winter
Ahmedabad,29-12-2024,27,16.6,27.6,14.4,0,0,0,13,31,45,64.92985075,133.1432836,17.50118421,14.90944444,0.587222222,40.12,,12,Winter
Ahmedabad,30-12-2024,27,15.3,27.3,13.2,0,0,0,12.3,29.2,48,60.00833333,118.7833333,24.60053333,18.97246377,0.582608696,51.8,,12,Winter
Ahmedabad,31-12-2024,28.3,15.7,28.7,14.6,0,0,0,10.1,22,22,65.13095238,139.1119048,27.82315789,17.16898876,0.971235955,36.9,,12,Winter
Jaipur,03-02-2023,24.1,8.5,23.4,6,0,0,0,10.2,14,283,85.40740741,494.1481481,70.37777778,2.3,1.8584,73.8,,2,Winter
Jaipur,04-02-2023,24.7,10.1,23.1,7.8,0,0,0,11.3,24.5,299,59.3125,228.494382,44.03870968,4.075268817,1.053333333,107,,2,Winter
Jaipur,05-02-2023,25.5,11.3,24.3,9.3,0,0,0,10.1,21.6,258,54.4,247.5368421,38.4423913,4.165217391,0.964891304,113.9,,2,Winter
Jaipur,06-02-2023,26.2,11.8,24.8,10.5,0,0,1,13.1,28.1,226,57.28421053,287.6736842,39.39456522,5.513043478,0.844565217,96,,2,Winter
Jaipur,07-02-2023,25.2,12.5,22.5,10.3,0,0,0,16.3,31.7,322,43.02439024,164.2207792,18.50724638,3.515068493,0.573417722,97.1,,2,Winter
Jaipur,08-02-2023,25.2,10.8,23,8.6,0,0,0,11,25.2,299,70.11764706,441.5,60.99583333,2.808695652,1.356153846,64.9,,2,Winter
Jaipur,09-02-2023,26.1,10.5,24,8.8,0,0,1,16.6,33.8,191,34.89655172,303.755102,31.3,6.393548387,0.557741935,103.3,,2,Winter
Jaipur,10-02-2023,28.2,13.8,25.4,11.8,0,0,1,20.3,38.2,244,41.34375,396.64,33.38965517,6.051612903,0.718709677,134.2,,2,Winter
Jaipur,11-02-2023,27.5,15.8,25.2,12.2,0,0,0,13.6,29.2,313,48.35483871,146.5942029,29.0326087,4.113043478,0.670217391,90.3,,2,Winter
Jaipur,12-02-2023,24.7,11.4,20.3,8.7,0,0,0,22.1,42.8,326,41.92473118,323.0344828,22.57849462,3.623655914,0.546236559,92.7,,2,Winter
Jaipur,13-02-2023,24.1,9.6,19.5,5.2,0,0,0,17.1,34.2,315,31.38541667,307.2592593,29.44408602,3.153763441,0.580752688,95.1,,2,Winter
Jaipur,14-02-2023,26.9,11.6,24,7.5,0,0,0,12.3,26.6,305,43.44791667,311.2,33.896875,2.714583333,0.765104167,97.8,,2,Winter
Jaipur,15-02-2023,29.7,14.6,26.7,10.5,0,0,0,16.4,33.1,316,50.84269663,381,32.8,3.430337079,0.929325843,88.3,,2,Winter
Jaipur,16-02-2023,30.5,13.3,29.9,10.9,0,0,3,10.6,18.4,332,60.69148936,304.4693878,38.87684211,2.13373494,1.058736842,122.2,,2,Winter
Jaipur,17-02-2023,29.7,14.2,29.9,13.8,0,0,2,10,16.9,36,62.01041667,369.0188679,36.95833333,5.64375,0.997395833,114.9,,2,Winter
Jaipur,18-02-2023,29.9,14.2,30.7,13.6,0,0,0,11,18.4,45,57.20833333,227.4375,28.89791667,3.272916667,0.863020833,126.3,,2,Winter
Jaipur,19-02-2023,29.5,13.9,29.2,13.3,0,0,2,10.5,24.1,225,49.19791667,217.2083333,30.92291667,6.261458333,0.888541667,130.2,,2,Winter
Jaipur,20-02-2023,31.5,16.4,29.5,15.7,0,0,3,13.8,29.2,218,47.9375,248.1979167,31.85208333,6.975,0.743645833,107.4,,2,Winter
Jaipur,21-02-2023,31.2,18.3,29.6,15,0,0,3,15.5,31,271,46.625,259.7395833,31.55625,7.516666667,0.818333333,92.5,,2,Winter
Jaipur,22-02-2023,30,16.5,29.5,14.8,0,0,3,12.9,23.4,268,46.48958333,207.8645833,27.18229167,5.005208333,0.754375,102.3,,2,Winter
Jaipur,23-02-2023,29.5,15.9,29.5,14.9,0,0,3,11.6,22.7,358,63.53125,275.1666667,30.55520833,4.147916667,1.0065625,108,,2,Winter
Jaipur,24-02-2023,28.4,16.4,27.7,14.1,0,0,3,11.9,20.9,52,55.375,176.1875,20.153125,5.647916667,0.716770833,117.4,,2,Winter
Jaipur,25-02-2023,29.6,15.5,29.6,14.8,0,0,0,9.8,21.2,194,50.08333333,225.6145833,25.08854167,5.316666667,0.867604167,106.7,,2,Winter
Jaipur,26-02-2023,29.6,14.8,29.4,13.7,0,0,3,9.8,22,146,64.12765957,284.6111111,32.34361702,5.632978723,1.067234043,105.6,,2,Winter
Jaipur,27-02-2023,30.1,16.7,29.2,15.7,0,0,3,11.4,23.8,203,49.30208333,232.6875,29.22916667,10.86041667,0.875,111.7,,2,Winter
Jaipur,28-02-2023,29.8,17,29.3,15.5,0,0,1,17.7,29.5,114,48.11458333,247.2916667,26.915625,4.48125,0.865625,105.5,,2,Winter
Jaipur,01-03-2023,28.8,16.7,27.6,15.8,0.1,0.1,51,17.4,36.4,72,43.71875,185.40625,14.54895833,5.703125,0.622916667,111.1,,3,Summer
Jaipur,02-03-2023,30.8,16.6,30.8,15.9,0,0,1,15.5,26.3,77,35.25,160.203125,12.9484375,5.8171875,0.57734375,119.9,,3,Summer
Jaipur,03-03-2023,31.2,16.9,31.5,16,0,0,2,13,24.1,47,51.71428571,268.7959184,15.51698113,9.215384615,0.740909091,141.4,,3,Summer
Jaipur,04-03-2023,30.9,18.9,30.2,17.5,0,0,3,12.2,25.9,42,21.19047619,113.15625,11.09166667,3.007291667,0.4325,94.9,,3,Summer
Jaipur,05-03-2023,30.4,16.5,29.7,16.3,0,0,3,13.5,27,307,20.42708333,90.67708333,12.303125,4.461458333,0.524375,117.4,,3,Summer
Jaipur,06-03-2023,30.1,16.2,28.5,16.1,0,0,3,14.7,28.8,283,29.82105263,131.5368421,13.78315789,2.570526316,0.695052632,97.7,,3,Summer
Jaipur,07-03-2023,29.6,15.8,29,14.5,0,0,3,11.1,31.3,270,11.16666667,71.9375,8.659375,4.439583333,0.465,103.4,,3,Summer
Jaipur,08-03-2023,25,16.5,25.1,15.2,2.9,2.9,53,12,27,314,7.586206897,65.52631579,6.845263158,2.696842105,0.360842105,91.2,,3,Summer
Jaipur,09-03-2023,28.4,15.4,28.3,14.9,0.2,0.2,51,14.7,34.9,19,15.13186813,65.56043956,8.085416667,3.251578947,0.455520833,94.5,,3,Summer
Jaipur,10-03-2023,29.7,15.6,30,15.6,0,0,0,11.9,22.7,354,41.89583333,160.2395833,14.81041667,3.36875,0.784583333,112.6,,3,Summer
Jaipur,11-03-2023,29.8,15.9,30.3,14.8,0,0,2,10,22,170,37.48958333,171.8958333,15.209375,2.571875,0.7609375,113.9,,3,Summer
Jaipur,12-03-2023,31.3,17.7,31.9,16.9,0,0,3,8.9,23,199,41.22340426,207.3829787,17.67553191,5.592553191,0.825425532,123.6,,3,Summer
Jaipur,13-03-2023,32.2,19.4,32.2,18.7,0,0,3,10.2,21.6,62,40.26041667,207.8229167,17.88645833,4.777083333,0.906979167,113.5,,3,Summer
Jaipur,14-03-2023,32.7,17.3,32,16,0,0,2,14.2,32,177,32.92708333,197.8541667,15.334375,4.263541667,0.759375,119.5,,3,Summer
Jaipur,15-03-2023,31.7,18,30.5,16.3,0,0,3,16.3,32.4,168,35.82291667,210.5625,15.540625,6.329166667,0.746354167,112.5,,3,Summer
Jaipur,16-03-2023,29.8,20.5,29,18.5,0.8,0.8,53,14.4,43.2,216,35.86458333,188.1397849,11.553125,4.644791667,0.728020833,89.5,,3,Summer
Jaipur,17-03-2023,30.3,18.2,30.8,17.5,2.3,2.3,61,28,50.8,358,21.31460674,135.3258427,6.669148936,3.21827957,0.433617021,104.3,,3,Summer
Jaipur,18-03-2023,27.5,15.9,28.8,15.6,1.3,1.3,55,19.8,37.4,88,20.95402299,83.91666667,7.675,2.852083333,0.462083333,109.3,,3,Summer
Jaipur,19-03-2023,27.6,16.5,29.4,16.7,12,12,65,16.6,40,72,25.6,88.82105263,7.431578947,2.685263158,0.521684211,105,,3,Summer
Jaipur,20-03-2023,24.8,15.5,26.9,15.8,9,9,63,20.8,37.8,27,10.75,54.49473684,6.768421053,1.856842105,0.438947368,87,,3,Summer
Jaipur,21-03-2023,28.1,13.7,26.9,13.9,0,0,0,12.7,28.4,339,16.61458333,82.875,8.65625,2.40625,0.486145833,93.2,,3,Summer
Jaipur,22-03-2023,27.9,15,29.4,15.3,0.3,0.3,51,16.5,28.1,80,27.48958333,99.88541667,7.639583333,2.005208333,0.543125,107.1,,3,Summer
Jaipur,23-03-2023,29.1,16.3,30.1,16.7,0,0,3,11.5,22.7,346,16.1875,92.64583333,9.525,3.2375,0.4865625,87.5,,3,Summer
Jaipur,24-03-2023,29.3,17.7,30.3,18.1,0.3,0.3,51,14.1,32.4,127,16.15625,96.16666667,8.452083333,3.285416667,0.452708333,73.9,,3,Summer
Jaipur,25-03-2023,29.6,16.3,28.8,17.1,0,0,3,11,25.6,290,17.9375,108.6666667,8.934375,2.763541667,0.442083333,85,,3,Summer
Jaipur,26-03-2023,28.6,17.6,29.4,17.1,0,0,3,15.4,28.4,42,26.58139535,129.5116279,9.3,3.296703297,0.587096774,101.2,,3,Summer
Jaipur,27-03-2023,30,17.6,29,15.8,0,0,3,18.5,36.7,327,46.11458333,231.8571429,11.41354167,3.51875,0.6759375,113.8,,3,Summer
Jaipur,28-03-2023,31.5,16.1,30.6,14.5,0,0,3,15.5,31.7,309,30.22916667,170.09375,10.678125,3.329166667,0.648854167,105.2,,3,Summer
